RBLBANK.NS,FEDERALBNK.NS,UNIONBANK.NS,INDIANB.NS,TVSMOTOR.NS,TATAMOTORS.NS,ESCORTS.NS,M&M.NS,TORNTPOWER.NS,PTC.NS,TRIL.NS,POWERGRID.NS,VINYLINDIA.NS,DEEPAKNTR.NS,PIDILITIND.NS,GEECEE.NS,WELENT.NS,VASCONEQ.NS,NITCO.NS,SOBHA.NS,UMANGDAIRY.NS,PARAGMILK.NS,JUBLFOOD.NS,TASTYBITE.NS,VIPIND.NS,SUPREMEIND.NS,TEXMOPIPES.NS,TAINWALCHM.NS,MIRCELECTR.NS,PGEL.NS,SALZERELEC.NS,BEL.NS
320.8249816895,86.2016067505,54.75,117.2391052246,445.5113525391,170.1000061035,656.7963867188,564.8912353516,274.4804382324,49.4318008423,7.3499999046,129.0013427734,60.0755004883,354.7282409668,1294.7528076172,82.0500030518,79.2507324219,12.8999996185,23.8500003815,382.8941345215,39.9748497009,145.3788757324,1578.3055419922,9123.28125,441.5398254395,1108.7416992188,14.6499996185,48.9000015259,7.75,39.0499992371,114.7941360474,104.4857940674
319.9328613281,87.1439743042,58.9500007629,122.1671829224,441.6163635254,167.75,659.5842285156,552.0416870117,270.2619628906,48.2538146973,7.25,132.2492370605,60.4486427307,351.7585754395,1287.7099609375,81.5999984741,77.3399276733,12.8999996185,25,381.6002197266,37.470287323,153.8866577148,1584.0257568359,9077.4443359375,436.2774658203,1111.6125488281,14.6999998093,47.5499992371,7.8000001907,38.9500007629,111.3814697266,105.9594345093
341.6416931152,87.9375457764,58.3499984741,120.6394805908,441.8135681152,167.3999938965,667.6989746094,551.8447265625,269.8401489258,49.388168335,7.0500001907,132.6890411377,59.7956466675,344.9777832031,1317.4191894531,80.5500030518,74.712562561,12.4499998093,26.25,381.83984375,37.863155365,149.508392334,1582.6827392578,8882.248046875,442.0362548828,1109.4715576172,14.6000003815,48.0999984741,7.4499998093,38.4500007629,109.4031143188,105.3414611816
331.9768066406,87.1439743042,57.5499992371,118.9146575928,442.1586914063,164.1499938965,649.4283447266,543.3275146484,268.1996459961,48.6464767456,7.3000001907,132.8243865967,58.9560813904,346.9081115723,1289.2971191406,80.1999969482,76.0023651123,12.4499998093,27.5499992371,380.5459289551,36.5372085571,146.3739471436,1582.9315185547,8725.5419921875,434.6888122559,1104.5572509766,14.5,47.4000015259,7.4000000954,37.7999992371,109.4031143188,104.9611740112
356.1638183594,87.0943756104,56.8499984741,117.4362258911,436.784576416,162.3500061035,645.1967163086,537.6165771484,263.3249816895,48.8646202087,7.25,134.482131958,58.4896583557,342.4535522461,1287.4620361328,80.9499969482,76.2889862061,12.3000001907,28.8999996185,383.4212341309,36.831867218,143.9360198975,1554.6284179688,8509.9013671875,427.589630127,1107.8171386719,14.5,56.8499984741,7.3499999046,37.8499984741,107.4742202759,104.0579681396
357.6507263184,88.7807159424,57.9500007629,118.5204086304,449.1598815918,166.1000061035,656.049621582,539.3889160156,263.4187011719,49.6063156128,7.1999998093,134.3806610107,59.4225082397,342.0081176758,1289.8922119141,84.8000030518,74.5692596436,12.5500001907,30.2999992371,381.1210021973,38.2069244385,148.2645568848,1602.2810058594,8723.1416015625,431.3129882813,1097.5993652344,14.75,56.0999984741,7.4499998093,38.0999984741,109.1063613892,101.4909896851
344.1694641113,86.9455795288,57.5,119.1117782593,446.6947021484,163.3999938965,646.9392089844,530.3302001953,262.809387207,49.5626869202,6.8499999046,131.5387573242,58.81615448,343.146484375,1295.1000976563,80.5,72.8495254517,12.3500003815,31.6499996185,369.8594360352,37.470287323,147.5680084229,1621.2326660156,8705.3466796875,436.7738952637,1089.3762207031,14.6999998093,51.9000015259,7.5500001907,37.3499984741,110.1449966431,98.0683364868
364.341796875,86.7471847534,58.5999984741,118.9146575928,465.5288391113,165.8999938965,645.0972290039,531.6594848633,264.2155761719,49.0827674866,7.1500000954,132.0124053955,58.7228736877,340.5232849121,1302.6884765625,80.5500030518,69.8877792358,12.1499996185,30.6000003815,375.8016967773,38.0595932007,145.1301116943,1618.7952880859,8736.4892578125,434.2420349121,1105.7249755859,14.8000001907,50.0999984741,7.5,37.25,108.3150177002,97.9732666016
377.674407959,90.1694641113,64.8000030518,124.039855957,481.0103149414,164.8000030518,641.662109375,533.6287841797,262.3406982422,48.8209953308,7,132.7228851318,58.1631622314,334.5838928223,1300.0598144531,79.3499984741,74.8081054688,12.25,29.2999992371,387.8779907227,36.9300842285,147.7172698975,1617.6015625,8676.5546875,433.8448791504,1098.6697998047,14.6499996185,49.5,7.5,36.9500007629,104.4572219849,99.1616897583
370.8842163086,88.1855392456,63.0499992371,127.0459823608,470.6071472168,161.5,634.4434814453,522.4038085938,262.5750427246,48.6901054382,7,130.7944488525,57.9765930176,333.4949951172,1292.5209960938,79.5500030518,80.5882949829,12.1499996185,28.8500003815,397.5581359863,37.1756286621,148.364074707,1609.841796875,8631.216796875,426.3981933594,1109.4229736328,14.6000003815,50,7.4499998093,36.3499984741,106.9796295166,98.0207977295
370.1407470703,86.5487976074,62.3499984741,124.3848190308,461.2393493652,161.0500030518,659.6340332031,525.9485473633,259.6689758301,48.4283294678,6.9499998093,129.5088348389,57.7900238037,326.7142333984,1309.6322021484,78.0999984741,78.2475585938,12.5500001907,28.2000007629,393.6286010742,36.5372085571,146.7719573975,1586.3636474609,8565.1357421875,422.4266052246,1107.3306884766,14.6999998093,50.0999984741,7.0999999046,34.75,102.0337371826,98.0207977295
362.7557983398,85.4080352783,59.2000007629,121.2308502197,449.0119934082,158.1999969482,620.3048706055,514.8713378906,254.2787322998,48.2538146973,6.75,128.1555480957,57.4168815613,336.2667541504,1310.9714355469,78.4000015259,75.8112792969,12.1999998093,29.6000003815,382.6544799805,35.6041374207,144.9310913086,1570.1975097656,8342.197265625,425.8024291992,1104.2165527344,14.1499996185,49.0999984741,6.9000000954,36.25,101.0445556641,96.0242614746
369.645111084,87.193572998,59.7000007629,123.6948928833,445.2648620605,169.3999938965,608.6057739258,517.4805297852,258.8253173828,47.7738952637,6.6500000954,127.4789047241,57.6967353821,337.2566223145,1309.7314453125,78.1500015259,73.566078186,12.1999998093,31.0499992371,379.5874938965,35.8005752563,144.0355377197,1575.1717529297,8506.951171875,420.1429443359,1103.6326904297,13.9499998093,49.75,6.9000000954,35.4000015259,100.945640564,96.2619400024
362.3097229004,86.0528106689,58.1500015259,121.4279708862,445.9058227539,166.1000061035,616.0235595703,516.6928710938,260.7470397949,47.4684906006,6.75,126.7346191406,57.2769584656,336.662689209,1300.4069824219,79.25,72.7539901733,12.1000003815,32.5999984741,384.4276123047,34.7201690674,143.1399841309,1571.3416748047,8404.6796875,418.5542907715,1099.6916503906,14.0500001907,49.6500015259,7,34.4500007629,102.2315673828,97.0225296021
335.5949401855,83.4737091064,54.9500007629,117.4855041504,437.9678649902,161.5,600.6901245117,502.3662719727,254.325592041,46.7267913818,6.8499999046,126.2609558105,56.7172470093,329.0404968262,1305.1187744141,78.9499969482,72.5151367188,12.6499996185,31.0499992371,378.3415222168,33.934425354,144.582824707,1561.0948486328,8323.9521484375,422.1783752441,1090.4466552734,13.8500003815,51.7000007629,6.6500000954,35.0999984741,100.0059204102,97.5929718018
332.224609375,83.5729064941,55.5999984741,116.5491714478,434.0728759766,160.5,595.0147705078,505.7633056641,257.8409729004,46.4650192261,6.6500000954,127.1744384766,56.7172470093,338.6919555664,1316.4271240234,77.25,71.6552810669,12.1999998093,29.5,377.6227416992,33.5906639099,144.8315887451,1569.2525634766,8379.6875,431.3626403809,1083.6348876953,13.8999996185,51.7999992371,6.5,35.2000007629,103.3196640015,97.4503555298
317.9503173828,82.9281311035,53.9500007629,115.1693115234,430.0299377441,159.6999969482,588.8913574219,497.984588623,255.6380157471,46.3777618408,6.5999999046,123.6558990479,56.6706047058,333.5940246582,1308.9378662109,76.9000015259,71.6552810669,11.8500003815,28.25,374.0765075684,33.6397705078,141.5478668213,1553.8823242188,8194.337890625,423.3698425293,1081.0560302734,13.5,51.7000007629,6.6500000954,34.5499992371,101.4896850586,94.7882995605
321.6180419922,83.4737091064,54.4000015259,115.9578018188,433.2346801758,161.8000030518,593.2723388672,499.9538879395,253.9037780762,46.7267913818,6.5,122.9792556763,56.2508201599,335.8707580566,1319.6510009766,78.0500030518,71.6552810669,12.3999996185,26.9500007629,374.5078430176,33.3451156616,136.7218017578,1577.1613769531,8218.431640625,421.2351379395,1080.3260498047,13.1499996185,49.1500015259,6.8499999046,41.3499984741,99.1651153564,93.5998764038
331.6298522949,84.6144714355,55.7999992371,116.204208374,437.918548584,173.3500061035,595.711730957,504.0401611328,255.4036865234,46.6395339966,6.5,125.0091705322,56.2041778564,352.0060119629,1320.3454589844,79,72.7062225342,13.6499996185,27.3500003815,374.2203063965,32.1664962769,138.1646575928,1589.845703125,8221.080078125,424.0152282715,1090.5926513672,12.8500003815,50,6.9499998093,39.6500015259,99.5113296509,93.9326477051
342.3851623535,86.2512054443,59.5999984741,116.4013290405,450.9348144531,176.6999969482,614.3806152344,508.2741699219,255.1693267822,46.7267913818,6.5500001907,125.6519927979,56.9038162231,347.0070495605,1313.7983398438,80.0500030518,72.228515625,13.8000001907,27.5499992371,379.1082763672,32.9031333923,137.517868042,1611.5827636719,8424.625,426.1499633789,1098.2318115234,13.6499996185,50.2000007629,6.8499999046,38.2000007629,103.0723724365,95.0735244751
333.315032959,85.3088378906,58.25,114.5779418945,442.7996520996,174.9499969482,610.2485961914,501.0370178223,253.9506378174,46.2468719482,6.5500001907,126.4977874756,56.9970970154,353.8373413086,1304.6724853516,80.8000030518,71.5119628906,14.1999998093,27.3500003815,377.9581604004,33.4433326721,139.0602111816,1587.4578857422,8343.447265625,424.5116577148,1091.8089599609,14.0500001907,49.2999992371,6.6999998093,39.1500015259,101.9348220825,96.0718002319
337.6766052246,85.2592391968,58.25,108.4178314209,445.1169433594,180.1999969482,613.0863037109,498.0830688477,255.9661254883,47.3812332153,6.5500001907,127.2420959473,57.0437431335,358.4898376465,1316.8735351563,80,71.0820388794,15.3000001907,28.7000007629,380.5939025879,33.9835357666,138.1148986816,1575.4703369141,8366.890625,421.6819458008,1100.275390625,14.25,49.1500015259,6.8000001907,38.7000007629,101.2423934937,95.2636642456
339.4113464355,85.3088378906,56.5499992371,108.3685531616,439.3483581543,174.8000030518,608.755065918,514.6251220703,253.3413238525,47.5993728638,6.8499999046,126.6669464111,57.6500968933,360.9645385742,1353.7247314453,77.8499984741,70.1266326904,14.3999996185,29.0499992371,381.1210021973,37.863155365,139.408493042,1565.4721679688,8461.6142578125,419.6961669922,1091.9064941406,13.8000001907,49.0499992371,7.0500001907,40.3499984741,103.6658859253,95.5013504028
339.3617858887,86.0032119751,56.8499984741,103.5390319824,450.0966491699,179.1499938965,619.9564208984,527.1793823242,258.356628418,47.2939720154,6.6500000954,126.1256256104,56.6239585876,359.5292053223,1365.7275390625,77.5,69.2667694092,14,29.3999996185,380.6897583008,38.8944473267,141.4483642578,1594.9193115234,8387.6845703125,419.7457885742,1092.0037841797,14.25,48.4500007629,6.6999998093,39.6500015259,102.6767044067,95.1685943604
339.8078308105,86.7967834473,59.1500015259,105.9537963867,454.6819458008,175.9499969482,622.9932250977,522.4530029297,268.1996459961,47.4684906006,6.6999998093,125.9226303101,56.6239585876,352.9959411621,1366.4715576172,77.6500015259,68.1202850342,13.75,29.3500003815,379.15625,39.3364334106,140.0552825928,1569.5509033203,8398.2314453125,418.9514770508,1090.8359375,14.3000001907,49.8499984741,6.5500001907,40.0499992371,102.7756195068,93.9326477051
331.0846557617,85.2096481323,58.4500007629,103.4404678345,460.1053771973,176.0500030518,622.1966552734,517.8252563477,265.996673584,46.9449386597,6.5500001907,125.719657898,55.9243240356,352.2535095215,1366.0250244141,77.9000015259,67.642578125,13.8999996185,29.8999996185,378.9166259766,39.4346542358,136.6720581055,1569.2525634766,8278.96484375,416.072052002,1094.193359375,14.1499996185,53.5,6.5500001907,40.8499984741,100.3026733398,93.9801712036
331.183807373,84.9616546631,58.3499984741,103.243347168,458.0839233398,175.5,617.6165771484,519.4006347656,263.5124816895,46.9885673523,7.8499999046,126.6331176758,56.4840316772,363.0433349609,1365.8266601563,77.6500015259,67.3081893921,13.6999998093,30.5,380.9293212891,40.6623840332,136.572555542,1564.0793457031,8301.5078125,414.1855773926,1094.9230957031,14,53.8499984741,6.5500001907,41.7000007629,104.6550598145,94.6932296753
329.6968994141,84.9616546631,54.4500007629,102.7012557983,453.498626709,174.6000061035,614.3806152344,520.2375488281,263.2781066895,46.9449386597,8.1999998093,125.0768356323,56.5773162842,367.9433288574,1378.9205322266,77.9000015259,67.1648788452,14.25,30.7999992371,380.114654541,40.9570388794,138.1646575928,1588.0549316406,8343.197265625,414.0366516113,1094.9230957031,13.8500003815,51.3499984741,6.75,47.5999984741,102.9239959717,93.9801712036
333.6123962402,87.4911575317,55.5,103.3911895752,458.1332702637,176.1499938965,620.7529907227,522.0099487305,262.950012207,48.6901054382,7.5,127.9187393188,57.2303123474,375.4664916992,1387.0050048828,78,68.3591308594,13.9499998093,29.8500003815,381.4085388184,40.6132698059,137.4183654785,1618.5964355469,8321.302734375,422.2776489258,1108.2065429688,14.1499996185,52.9500007629,6.9000000954,56.1500015259,103.0723724365,94.7882995605
341.9886474609,86.8463897705,55,103.0955047607,471.7411193848,183.6999969482,628.5689697266,528.6563720703,267.1216125488,48.1229286194,7.4499998093,128.7645263672,60.7284965515,371.0119628906,1395.3375244141,77.9499969482,71.8941268921,14.1000003815,30.6499996185,388.7405395508,40.4168357849,132.8410644531,1620.3870849609,8381.63671875,433.1994934082,1110.2501220703,14.1000003815,54.4500007629,7.1500000954,61.7000007629,102.9239959717,95.0259780884
341.8399658203,87.2431640625,54.7999992371,99.4980010986,461.9296569824,185.1499938965,626.8762817383,523.3884277344,266.2310180664,49.3445396423,7.1500000954,128.7306976318,61.7079925537,369.3291625977,1375.7462158203,78.1999969482,72.8973007202,14.0500001907,29.9500007629,384.8109741211,40.7606010437,133.2888336182,1643.7657470703,8312.9052734375,428.5825195313,1122.3170166016,14.3500003815,54.7000007629,7.5,56.8499984741,107.7215118408,95.1210632324
344.912902832,88.0367431641,54.5499992371,99.892250061,462.077545166,184.4499969482,603.5775756836,528.3609008789,267.6840515137,49.388168335,7.1999998093,132.2830505371,60.0755004883,370.9624938965,1394.0478515625,80.0500030518,73.8049316406,14.3500003815,29.8500003815,384.6192932129,41.4481277466,139.3089752197,1654.5596923828,8391.2841796875,426.0010070801,1109.3255615234,14.5,56.0499992371,7.8499999046,56.5499992371,105.644241333,95.2161331177
366.3243408203,91.5086135864,55.1500015259,101.3706741333,452.9562988281,193.75,616.22265625,531.5609741211,270.2619628906,49.4754295349,7.5,132.0124053955,62.0811309814,380.811920166,1387.7985839844,80.5500030518,79.298500061,15.25,30.5,389.9385986328,41.8901100159,141.000579834,1674.0085449219,8381.8369140625,426.8946228027,1112.0991210938,15.1000003815,54.8499984741,8.1999998093,56.3499984741,110.7385025024,98.0683364868
354.4786682129,90.2190551758,54.75,101.3706741333,446.3002624512,191.1000061035,618.1641845703,524.5700073242,270.5900878906,50.0862388611,7.6999998093,130.5914611816,61.1482887268,382.5442504883,1386.4099121094,82.1500015259,79.3462753296,15.3000001907,29.75,387.5425415039,42.7740745544,142.6921844482,1674.0584716797,8334.1005859375,437.0221252441,1120.4194335938,15.25,56.2000007629,8.6000003815,57.9500007629,109.4031143188,95.9767150879
333.9097900391,86.4000015259,52.9500007629,98.7095108032,440.8768310547,185.6499938965,604.6727905273,516.4467163086,264.1686706543,48.4719581604,7.1999998093,130.6591339111,58.4896583557,363.538269043,1376.5397949219,84.5,76.5278320313,14.3999996185,28.5499992371,384.1400756836,41.9392204285,138.6124420166,1670.9246826172,8265.369140625,429.774017334,1106.7467041016,14.3000001907,53.5499992371,8.1999998093,54.0999984741,103.171295166,92.1737670898
340.9973754883,86.6479873657,52.7000007629,98.1674194336,441.8628845215,184.6999969482,609.451965332,518.5637207031,269.4651794434,48.5592155457,7.5999999046,129.7118377686,60.4486427307,371.0119628906,1388.4432373047,82.9499969482,79.7762069702,14.5500001907,29.2000007629,385.7694091797,41.5463447571,137.8163757324,1684.9020996094,8290.111328125,425.0081176758,1112.0504150391,14.75,53.5499992371,7.8000001907,56.4500007629,104.9518127441,91.6033401489
342.9799194336,86.2512054443,51.9500007629,96.7875518799,442.0108032227,182.5500030518,610.5473022461,516.5944213867,271.4806518555,48.2101860046,7.5500001907,128.9336853027,59.4225082397,376.010925293,1392.2624511719,82.3000030518,87.3716659546,14.5500001907,28.3999996185,380.8813781738,41.2516899109,135.428237915,1716.7864990234,8254.771484375,418.0578613281,1117.2565917969,14.3000001907,53.1500015259,7.6999998093,55.3499984741,108.3150177002,90.7476806641
352.2483215332,88.9295120239,52.5499992371,97.9702987671,455.865234375,192,640.2681274414,532.9395141602,274.6210632324,49.4754295349,7.6999998093,130.5576324463,60.9617080688,386.0583496094,1403.0251464844,80.75,87.4194412231,15.1000003815,29.6000003815,386.8236694336,41.8409996033,137.9158935547,1705.4455566406,8298.958984375,422.7244567871,1158.4688720703,14.75,55.0999984741,8.0500001907,59.2999992371,110.936340332,92.221321106
345.2102661133,88.0863418579,52.6500015259,97.3296508789,463.8525085449,196.3500061035,644.0516967773,538.2073364258,279.1676025391,51.4823684692,7.9499998093,130.0163116455,61.2882041931,390.7108459473,1403.7691650391,82.8000030518,86.2729568481,14.9499998093,30.8999996185,397.9415588379,41.399017334,145.2296142578,1718.8757324219,8412.578125,417.5614013672,1170.6329345703,15.1999998093,55.7999992371,8.4499998093,65.1999969482,109.9966201782,92.4114532471
355.1229858398,89.3262939453,52.5499992371,97.9210128784,462.0282287598,196.25,650.0256958008,546.4291992188,282.8236083984,54.4055175781,8.0500001907,131.8094177246,62.4076271057,385.6128845215,1414.0357666016,83.4499969482,86.0818710327,14.9499998093,31.4500007629,425.1610412598,45.131313324,152.4438171387,1722.4073486328,8363.341796875,452.6602172852,1184.9868164063,18,55.75,8.8500003815,68.25,110.2439117432,93.1720581055
353.4873962402,90.467048645,52.5,97.5760498047,465.1344299316,195.8500061035,670.0886230469,553.8632202148,281.1831054688,55.0163269043,8.1499996185,132.1138916016,64.5531768799,385.2169189453,1415.7220458984,83.8499984741,85.8907928467,15.4499998093,32.0499992371,417.9727783203,47.1938972473,154.9812469482,1711.6134033203,8330.0498046875,451.9155273438,1179.4886474609,16.6000003815,56,9.1499996185,66.6500015259,116.4757385254,94.9309005737
347.3910827637,90.3182601929,52.6500015259,97.6746139526,477.4604187012,200.3500061035,675.1167602539,561.001953125,283.5267028809,54.7981834412,8.6499996185,131.4372406006,63.2471923828,386.2068481445,1420.533203125,83.5,84.2188339233,15.8500003815,32.25,424.5859680176,50.0422286987,154.5334625244,1744.3931884766,8439.0205078125,450.9226379395,1182.408203125,17.3500003815,56.4000015259,9.1000003815,73.3000030518,123.647277832,98.7338562012
